,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value
178,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0179,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
179,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0180,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
180,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0181,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
181,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0182,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
182,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0183,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
183,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0184,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
184,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0185,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
185,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0186,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
186,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0187,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
187,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0188,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
188,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0189,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
189,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0190,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
190,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0191,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
191,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0192,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
192,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0193,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
193,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0194,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
194,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0195,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
195,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0196,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
196,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0197,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
197,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0198,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
198,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0199,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
199,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0200,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
200,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0201,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
201,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0202,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
202,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0203,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
203,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0204,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
204,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0205,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
205,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0206,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
206,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0207,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
207,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0208,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
208,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0209,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
209,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0210,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
210,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0211,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
211,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0212,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
212,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0213,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
213,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0214,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
214,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0215,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
215,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0216,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
216,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0217,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
217,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0218,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
218,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0219,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
219,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0220,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
220,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0221,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
221,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0222,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
222,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0223,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
223,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0224,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
224,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0225,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
225,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0226,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
226,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0227,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
227,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0228,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
228,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0229,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
229,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0230,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
230,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0231,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
231,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0232,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
232,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0233,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
233,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0234,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
234,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0235,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
235,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0236,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
236,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0237,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
237,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0238,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
238,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0239,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
239,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0240,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
240,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0241,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
241,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0242,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
242,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0243,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
243,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0244,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
244,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0245,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
245,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0246,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
246,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0247,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
247,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0248,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
248,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0249,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
249,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0250,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
250,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0251,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
251,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0252,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
252,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0253,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
253,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0254,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
254,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0255,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
255,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0256,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
256,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0257,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
257,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0258,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
258,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0259,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
259,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0260,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
260,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0261,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
261,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0262,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
262,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0263,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
263,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0264,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
264,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0265,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
265,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0266,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
266,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0267,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
267,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0268,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
268,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0269,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
269,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0270,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
270,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0271,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
271,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0272,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
272,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0273,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
273,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0274,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
274,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0275,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
275,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0276,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
276,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0277,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
277,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0278,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
278,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0279,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
279,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0280,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
280,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0281,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
281,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0282,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
282,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0283,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
283,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0284,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
284,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0285,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
285,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0286,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
286,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0287,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
287,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0288,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
288,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0289,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
289,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0290,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
290,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0291,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
291,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0292,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
292,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0293,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
293,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0294,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
294,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0295,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
295,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0296,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
296,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0297,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
297,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0298,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
298,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0299,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
299,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0300,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
300,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0301,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
301,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0302,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
302,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0303,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
303,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0304,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
304,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0305,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
305,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0306,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
306,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0307,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
307,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0308,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
308,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0309,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
309,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0310,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
310,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0311,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
311,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0312,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
312,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0313,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
313,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0314,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
314,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0315,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
315,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0316,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
316,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0317,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
317,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0318,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
318,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0319,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
319,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0320,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
320,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0321,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
321,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0322,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
322,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0323,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
323,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0324,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
324,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0325,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
325,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0326,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
326,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0327,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
327,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0328,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
328,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0329,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
329,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0330,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
330,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0331,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
331,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0332,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
332,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0333,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
333,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0334,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
334,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0335,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
335,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0336,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
336,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0337,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
337,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0338,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
338,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0339,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
339,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0340,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
340,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0341,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
341,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0342,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
342,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0343,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
343,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0344,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
344,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0345,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
345,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0346,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
346,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0347,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
347,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0348,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
348,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0349,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
349,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0350,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
350,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0351,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
351,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0352,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
352,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0353,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
353,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0354,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
354,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0355,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
355,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0356,Delivery_Date,1900-01-01,Supplier_Batch_Reference,x
